variant,target,feature,gain
xgboost_multisource_hourly,target_traffic_density,lag6_relative_humidity_2m,0.21143226325511932
xgboost_multisource_hourly,target_traffic_density,forecast_temperature_2m,0.20645581185817719
xgboost_multisource_hourly,target_traffic_density,lag3_temperature_2m,0.2037099301815033
xgboost_multisource_hourly,target_traffic_density,lag1_pm2_5,0.20342303812503815
xgboost_multisource_hourly,target_traffic_density,lag1_temperature_2m,0.20312321186065674
xgboost_multisource_hourly,target_traffic_density,forecast_precipitation,0.20037266612052917
xgboost_multisource_hourly,target_traffic_density,rolling6_pm2_5_mean,0.19881390035152435
xgboost_multisource_hourly,target_traffic_density,lag3_pm2_5,0.19726645946502686
xgboost_multisource_hourly,target_traffic_density,lag6_freeflowspeed,0.19645260274410248
xgboost_multisource_hourly,target_traffic_density,lag1_carbon_monoxide,0.19486543536186218
xgboost_multisource_hourly,target_traffic_density,rolling3_pm2_5_std,0.19279614090919495
xgboost_multisource_hourly,target_traffic_density,lag1_sulphur_dioxide,0.191973015666008
xgboost_multisource_hourly,target_traffic_density,forecast_wind_speed_10m,0.18925420939922333
xgboost_multisource_hourly,target_traffic_density,lag3_precipitation,0.18514423072338104
xgboost_multisource_hourly,target_traffic_density,lag6_ozone,0.18429355323314667
xgboost_multisource_hourly,target_traffic_density,lag2_temperature_2m,0.1842706948518753
xgboost_multisource_hourly,target_traffic_density,lag12_us_aqi,0.1839001476764679
xgboost_multisource_hourly,target_traffic_density,rolling3_pm2_5_mean,0.18179763853549957
xgboost_multisource_hourly,target_traffic_density,lag6_temperature_2m,0.18125449120998383
xgboost_multisource_hourly,target_traffic_density,lag12_pm2_5,0.18029676377773285
xgboost_multisource_hourly,target_traffic_density,lag1_freeflowspeed,0.1750490516424179
xgboost_multisource_hourly,target_traffic_density,lag1_wind_speed_10m,0.17250314354896545
xgboost_multisource_hourly,target_traffic_density,lag6_precipitation,0.17188237607479095
xgboost_multisource_hourly,target_traffic_density,lag2_nitrogen_dioxide,0.17175942659378052
xgboost_multisource_hourly,target_traffic_density,rolling12_pm2_5_std,0.16993527114391327
