date,hour,location_name,lat,lon,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,cloud_cover
2026-01-01,00:00,Ho_Chi_Minh,10.8231,106.6297,22.8,84,0.0,0.0,10.6,5
2026-01-01,01:00,Ho_Chi_Minh,10.8231,106.6297,22.6,84,0.0,0.0,6.9,77
2026-01-01,02:00,Ho_Chi_Minh,10.8231,106.6297,22.4,86,0.0,0.0,5.0,100
2026-01-01,03:00,Ho_Chi_Minh,10.8231,106.6297,22.0,88,0.0,0.0,3.8,100
2026-01-01,04:00,Ho_Chi_Minh,10.8231,106.6297,21.8,89,0.0,0.0,3.9,95
2026-01-01,05:00,Ho_Chi_Minh,10.8231,106.6297,21.3,90,0.0,0.0,3.4,90
2026-01-01,06:00,Ho_Chi_Minh,10.8231,106.6297,21.1,91,0.0,0.0,3.6,46
2026-01-01,07:00,Ho_Chi_Minh,10.8231,106.6297,22.0,88,0.0,0.0,4.7,60
2026-01-01,08:00,Ho_Chi_Minh,10.8231,106.6297,23.9,77,0.0,0.0,2.5,34
2026-01-01,09:00,Ho_Chi_Minh,10.8231,106.6297,25.7,68,0.0,0.0,1.7,8
2026-01-01,10:00,Ho_Chi_Minh,10.8231,106.6297,27.5,59,0.0,0.0,2.3,0
2026-01-01,11:00,Ho_Chi_Minh,10.8231,106.6297,29.2,51,0.0,0.0,1.7,38
2026-01-01,12:00,Ho_Chi_Minh,10.8231,106.6297,30.0,47,0.0,0.0,3.6,99
2026-01-01,13:00,Ho_Chi_Minh,10.8231,106.6297,30.5,44,0.0,0.0,3.8,76
2026-01-01,14:00,Ho_Chi_Minh,10.8231,106.6297,31.2,41,0.0,0.0,6.7,95
2026-01-01,15:00,Ho_Chi_Minh,10.8231,106.6297,30.9,41,0.0,0.0,8.2,98
2026-01-01,16:00,Ho_Chi_Minh,10.8231,106.6297,30.0,45,0.0,0.0,8.9,91
2026-01-01,17:00,Ho_Chi_Minh,10.8231,106.6297,29.3,47,0.0,0.0,8.9,43
2026-01-01,18:00,Ho_Chi_Minh,10.8231,106.6297,27.9,58,0.0,0.0,3.2,1
2026-01-01,19:00,Ho_Chi_Minh,10.8231,106.6297,26.5,68,0.0,0.0,11.7,80
2026-01-01,20:00,Ho_Chi_Minh,10.8231,106.6297,24.5,79,0.0,0.0,10.2,29
2026-01-01,21:00,Ho_Chi_Minh,10.8231,106.6297,24.1,79,0.0,0.0,11.4,63
2026-01-01,22:00,Ho_Chi_Minh,10.8231,106.6297,23.8,81,0.0,0.0,10.1,99
2026-01-01,23:00,Ho_Chi_Minh,10.8231,106.6297,23.5,82,0.0,0.0,7.2,98
2026-01-02,00:00,Ho_Chi_Minh,10.8231,106.6297,23.2,83,0.0,0.0,6.0,98
2026-01-02,01:00,Ho_Chi_Minh,10.8231,106.6297,23.1,82,0.0,0.0,7.3,100
2026-01-02,02:00,Ho_Chi_Minh,10.8231,106.6297,23.0,82,0.0,0.0,4.7,100
2026-01-02,03:00,Ho_Chi_Minh,10.8231,106.6297,22.6,83,0.0,0.0,5.2,100
2026-01-02,04:00,Ho_Chi_Minh,10.8231,106.6297,22.0,85,0.0,0.0,7.6,100
2026-01-02,05:00,Ho_Chi_Minh,10.8231,106.6297,21.4,87,0.0,0.0,7.9,100
2026-01-02,06:00,Ho_Chi_Minh,10.8231,106.6297,21.0,88,0.0,0.0,7.6,99
2026-01-02,07:00,Ho_Chi_Minh,10.8231,106.6297,21.6,84,0.0,0.0,7.1,99
2026-01-02,08:00,Ho_Chi_Minh,10.8231,106.6297,23.8,63,0.0,0.0,6.0,100
2026-01-02,09:00,Ho_Chi_Minh,10.8231,106.6297,25.6,54,0.0,0.0,3.6,100
2026-01-02,10:00,Ho_Chi_Minh,10.8231,106.6297,27.5,48,0.0,0.0,0.7,100
2026-01-02,11:00,Ho_Chi_Minh,10.8231,106.6297,29.2,44,0.0,0.0,3.4,52
2026-01-02,12:00,Ho_Chi_Minh,10.8231,106.6297,30.3,44,0.0,0.0,6.9,82
2026-01-02,13:00,Ho_Chi_Minh,10.8231,106.6297,30.8,46,0.0,0.0,9.5,15
2026-01-02,14:00,Ho_Chi_Minh,10.8231,106.6297,31.0,45,0.0,0.0,9.5,12
2026-01-02,15:00,Ho_Chi_Minh,10.8231,106.6297,31.2,44,0.0,0.0,7.9,38
2026-01-02,16:00,Ho_Chi_Minh,10.8231,106.6297,30.2,44,0.0,0.0,8.3,33
2026-01-02,17:00,Ho_Chi_Minh,10.8231,106.6297,28.5,48,0.0,0.0,10.4,4
2026-01-02,18:00,Ho_Chi_Minh,10.8231,106.6297,26.8,54,0.0,0.0,10.3,1
2026-01-02,19:00,Ho_Chi_Minh,10.8231,106.6297,26.1,65,0.0,0.0,8.9,14
2026-01-02,20:00,Ho_Chi_Minh,10.8231,106.6297,26.0,66,0.0,0.0,7.8,31
2026-01-02,21:00,Ho_Chi_Minh,10.8231,106.6297,25.5,72,0.0,0.0,8.0,15
2026-01-02,22:00,Ho_Chi_Minh,10.8231,106.6297,25.0,76,0.0,0.0,4.4,49
2026-01-02,23:00,Ho_Chi_Minh,10.8231,106.6297,25.0,70,0.0,0.0,8.3,31
2026-01-03,00:00,Ho_Chi_Minh,10.8231,106.6297,24.5,63,0.0,0.0,10.5,2
2026-01-03,01:00,Ho_Chi_Minh,10.8231,106.6297,23.8,64,0.0,0.0,7.9,0
2026-01-03,02:00,Ho_Chi_Minh,10.8231,106.6297,23.0,67,0.0,0.0,6.8,0
2026-01-03,03:00,Ho_Chi_Minh,10.8231,106.6297,22.2,69,0.0,0.0,8.5,0
2026-01-03,04:00,Ho_Chi_Minh,10.8231,106.6297,21.6,68,0.0,0.0,8.9,0
2026-01-03,05:00,Ho_Chi_Minh,10.8231,106.6297,21.1,69,0.0,0.0,7.0,2
2026-01-03,06:00,Ho_Chi_Minh,10.8231,106.6297,20.9,69,0.0,0.0,5.1,5
2026-01-03,07:00,Ho_Chi_Minh,10.8231,106.6297,21.1,68,0.0,0.0,6.3,6
2026-01-03,08:00,Ho_Chi_Minh,10.8231,106.6297,23.5,58,0.0,0.0,4.2,2
2026-01-03,09:00,Ho_Chi_Minh,10.8231,106.6297,25.7,54,0.0,0.0,3.9,0
2026-01-03,10:00,Ho_Chi_Minh,10.8231,106.6297,27.6,50,0.0,0.0,4.5,0
2026-01-03,11:00,Ho_Chi_Minh,10.8231,106.6297,29.0,47,0.0,0.0,6.5,0
2026-01-03,12:00,Ho_Chi_Minh,10.8231,106.6297,30.6,43,0.0,0.0,6.5,72
2026-01-03,13:00,Ho_Chi_Minh,10.8231,106.6297,29.8,45,0.0,0.0,7.9,89
2026-01-03,14:00,Ho_Chi_Minh,10.8231,106.6297,30.1,45,0.0,0.0,7.2,97
2026-01-03,15:00,Ho_Chi_Minh,10.8231,106.6297,30.0,45,0.0,0.0,5.6,100
2026-01-03,16:00,Ho_Chi_Minh,10.8231,106.6297,29.7,46,0.0,0.0,5.2,100
2026-01-03,17:00,Ho_Chi_Minh,10.8231,106.6297,28.9,48,0.0,0.0,9.0,98
2026-01-03,18:00,Ho_Chi_Minh,10.8231,106.6297,27.1,56,0.0,0.0,11.5,99
2026-01-03,19:00,Ho_Chi_Minh,10.8231,106.6297,26.6,61,0.0,0.0,8.9,100
2026-01-03,20:00,Ho_Chi_Minh,10.8231,106.6297,26.0,64,0.0,0.0,8.7,100
2026-01-03,21:00,Ho_Chi_Minh,10.8231,106.6297,25.2,66,0.0,0.0,6.7,100
2026-01-03,22:00,Ho_Chi_Minh,10.8231,106.6297,24.6,70,0.0,0.0,3.2,100
2026-01-03,23:00,Ho_Chi_Minh,10.8231,106.6297,24.0,74,0.0,0.0,4.8,100
2026-01-04,00:00,Ho_Chi_Minh,10.8231,106.6297,23.5,76,0.0,0.0,5.4,100
2026-01-04,01:00,Ho_Chi_Minh,10.8231,106.6297,22.9,81,0.0,0.0,6.6,96
2026-01-04,02:00,Ho_Chi_Minh,10.8231,106.6297,22.4,75,0.0,0.0,7.1,95
2026-01-04,03:00,Ho_Chi_Minh,10.8231,106.6297,21.8,70,0.0,0.0,8.7,99
2026-01-04,04:00,Ho_Chi_Minh,10.8231,106.6297,21.1,70,0.0,0.0,8.9,88
2026-01-04,05:00,Ho_Chi_Minh,10.8231,106.6297,20.5,72,0.0,0.0,8.2,19
2026-01-04,06:00,Ho_Chi_Minh,10.8231,106.6297,20.0,74,0.0,0.0,8.2,83
2026-01-04,07:00,Ho_Chi_Minh,10.8231,106.6297,20.8,73,0.0,0.0,7.7,89
2026-01-04,08:00,Ho_Chi_Minh,10.8231,106.6297,23.0,64,0.0,0.0,6.5,80
2026-01-04,09:00,Ho_Chi_Minh,10.8231,106.6297,25.5,55,0.0,0.0,6.7,68
2026-01-04,10:00,Ho_Chi_Minh,10.8231,106.6297,27.9,47,0.0,0.0,6.7,58
2026-01-04,11:00,Ho_Chi_Minh,10.8231,106.6297,29.9,42,0.0,0.0,5.7,97
2026-01-04,12:00,Ho_Chi_Minh,10.8231,106.6297,31.5,36,0.0,0.0,3.5,99
2026-01-04,13:00,Ho_Chi_Minh,10.8231,106.6297,32.1,35,0.0,0.0,3.9,8
2026-01-04,14:00,Ho_Chi_Minh,10.8231,106.6297,33.0,34,0.0,0.0,2.5,46
2026-01-04,15:00,Ho_Chi_Minh,10.8231,106.6297,33.2,33,0.0,0.0,3.8,100
2026-01-04,16:00,Ho_Chi_Minh,10.8231,106.6297,33.0,35,0.0,0.0,7.4,100
2026-01-04,17:00,Ho_Chi_Minh,10.8231,106.6297,31.6,38,0.0,0.0,6.8,100
2026-01-04,18:00,Ho_Chi_Minh,10.8231,106.6297,30.1,44,0.0,0.0,5.6,100
2026-01-04,19:00,Ho_Chi_Minh,10.8231,106.6297,28.0,58,0.0,0.0,10.5,100
2026-01-04,20:00,Ho_Chi_Minh,10.8231,106.6297,26.1,68,0.0,0.0,10.6,100
2026-01-04,21:00,Ho_Chi_Minh,10.8231,106.6297,25.3,72,0.0,0.0,8.7,100
2026-01-04,22:00,Ho_Chi_Minh,10.8231,106.6297,25.0,75,0.0,0.0,6.0,100
2026-01-04,23:00,Ho_Chi_Minh,10.8231,106.6297,24.8,76,0.0,0.0,4.2,100
2026-01-05,00:00,Ho_Chi_Minh,10.8231,106.6297,24.5,77,0.0,0.0,2.5,100
2026-01-05,01:00,Ho_Chi_Minh,10.8231,106.6297,24.2,81,0.0,0.0,1.8,100
2026-01-05,02:00,Ho_Chi_Minh,10.8231,106.6297,24.0,82,0.0,0.0,3.6,100
2026-01-05,03:00,Ho_Chi_Minh,10.8231,106.6297,24.0,82,0.0,0.0,4.6,100
2026-01-05,04:00,Ho_Chi_Minh,10.8231,106.6297,23.7,84,0.0,0.0,4.6,100
2026-01-05,05:00,Ho_Chi_Minh,10.8231,106.6297,23.8,83,0.0,0.0,3.4,100
2026-01-05,06:00,Ho_Chi_Minh,10.8231,106.6297,23.9,81,0.0,0.0,3.7,100
2026-01-05,07:00,Ho_Chi_Minh,10.8231,106.6297,24.1,83,0.0,0.0,2.4,100
2026-01-05,08:00,Ho_Chi_Minh,10.8231,106.6297,25.3,76,0.0,0.0,3.0,100
2026-01-05,09:00,Ho_Chi_Minh,10.8231,106.6297,26.9,66,0.0,0.0,2.6,97
2026-01-05,10:00,Ho_Chi_Minh,10.8231,106.6297,29.1,56,0.0,0.0,2.5,20
2026-01-05,11:00,Ho_Chi_Minh,10.8231,106.6297,30.6,50,0.0,0.0,3.1,87
2026-01-05,12:00,Ho_Chi_Minh,10.8231,106.6297,31.4,47,0.0,0.0,1.5,96
2026-01-05,13:00,Ho_Chi_Minh,10.8231,106.6297,31.6,46,0.0,0.0,2.6,95
2026-01-05,14:00,Ho_Chi_Minh,10.8231,106.6297,32.0,46,0.0,0.0,4.0,89
2026-01-05,15:00,Ho_Chi_Minh,10.8231,106.6297,31.5,47,0.2,0.2,2.9,95
2026-01-05,16:00,Ho_Chi_Minh,10.8231,106.6297,30.8,50,0.0,0.0,4.1,98
2026-01-05,17:00,Ho_Chi_Minh,10.8231,106.6297,29.9,53,0.0,0.0,5.9,96
2026-01-05,18:00,Ho_Chi_Minh,10.8231,106.6297,28.6,59,0.0,0.0,1.9,100
2026-01-05,19:00,Ho_Chi_Minh,10.8231,106.6297,27.0,75,0.1,0.1,6.3,100
2026-01-05,20:00,Ho_Chi_Minh,10.8231,106.6297,26.5,78,0.0,0.0,9.0,100
2026-01-05,21:00,Ho_Chi_Minh,10.8231,106.6297,25.5,85,0.0,0.0,10.1,99
2026-01-05,22:00,Ho_Chi_Minh,10.8231,106.6297,24.7,88,0.0,0.0,7.3,92
2026-01-05,23:00,Ho_Chi_Minh,10.8231,106.6297,24.6,87,0.0,0.0,3.9,100
2026-01-06,00:00,Ho_Chi_Minh,10.8231,106.6297,24.5,87,0.0,0.0,2.3,46
2026-01-06,01:00,Ho_Chi_Minh,10.8231,106.6297,24.8,87,0.0,0.0,3.0,100
2026-01-06,02:00,Ho_Chi_Minh,10.8231,106.6297,24.7,88,0.0,0.0,4.4,100
2026-01-06,03:00,Ho_Chi_Minh,10.8231,106.6297,24.5,89,0.0,0.0,2.0,100
2026-01-06,04:00,Ho_Chi_Minh,10.8231,106.6297,24.0,92,0.0,0.0,4.1,99
2026-01-06,05:00,Ho_Chi_Minh,10.8231,106.6297,23.8,94,0.0,0.0,4.5,100
2026-01-06,06:00,Ho_Chi_Minh,10.8231,106.6297,23.5,96,0.0,0.0,6.6,100
2026-01-06,07:00,Ho_Chi_Minh,10.8231,106.6297,23.9,94,0.0,0.0,5.0,100
2026-01-06,08:00,Ho_Chi_Minh,10.8231,106.6297,25.7,82,0.0,0.0,3.8,100
2026-01-06,09:00,Ho_Chi_Minh,10.8231,106.6297,27.3,72,0.1,0.1,2.4,100
2026-01-06,10:00,Ho_Chi_Minh,10.8231,106.6297,28.9,63,0.1,0.1,1.4,100
2026-01-06,11:00,Ho_Chi_Minh,10.8231,106.6297,29.9,58,0.0,0.0,1.8,100
2026-01-06,12:00,Ho_Chi_Minh,10.8231,106.6297,31.1,53,0.1,0.1,2.3,100
2026-01-06,13:00,Ho_Chi_Minh,10.8231,106.6297,29.8,59,0.2,0.2,1.6,100
2026-01-06,14:00,Ho_Chi_Minh,10.8231,106.6297,29.1,63,0.0,0.0,4.5,100
2026-01-06,15:00,Ho_Chi_Minh,10.8231,106.6297,26.1,79,12.5,12.5,9.8,100
2026-01-06,16:00,Ho_Chi_Minh,10.8231,106.6297,25.0,86,1.9,1.9,0.9,100
2026-01-06,17:00,Ho_Chi_Minh,10.8231,106.6297,24.3,91,6.4,6.4,9.2,100
2026-01-06,18:00,Ho_Chi_Minh,10.8231,106.6297,24.4,91,0.4,0.4,2.3,100
2026-01-06,19:00,Ho_Chi_Minh,10.8231,106.6297,25.4,83,0.1,0.1,6.9,100
2026-01-06,20:00,Ho_Chi_Minh,10.8231,106.6297,25.4,81,0.1,0.1,6.0,100
2026-01-06,21:00,Ho_Chi_Minh,10.8231,106.6297,25.2,80,0.0,0.0,2.9,100
2026-01-06,22:00,Ho_Chi_Minh,10.8231,106.6297,24.7,85,0.3,0.3,6.2,100
2026-01-06,23:00,Ho_Chi_Minh,10.8231,106.6297,24.5,86,0.0,0.0,2.3,100
2026-01-07,00:00,Ho_Chi_Minh,10.8231,106.6297,24.0,90,0.0,0.0,7.1,99
2026-01-07,01:00,Ho_Chi_Minh,10.8231,106.6297,24.0,92,0.0,0.0,9.9,77
2026-01-07,02:00,Ho_Chi_Minh,10.8231,106.6297,23.2,85,0.0,0.0,9.6,100
2026-01-07,03:00,Ho_Chi_Minh,10.8231,106.6297,22.5,80,0.0,0.0,9.2,100
2026-01-07,04:00,Ho_Chi_Minh,10.8231,106.6297,22.2,74,0.0,0.0,8.5,96
2026-01-07,05:00,Ho_Chi_Minh,10.8231,106.6297,22.0,71,0.0,0.0,8.3,100
2026-01-07,06:00,Ho_Chi_Minh,10.8231,106.6297,21.9,70,0.0,0.0,7.5,100
2026-01-07,07:00,Ho_Chi_Minh,10.8231,106.6297,22.7,73,0.0,0.0,4.4,99
2026-01-07,08:00,Ho_Chi_Minh,10.8231,106.6297,23.6,69,0.0,0.0,4.0,100
2026-01-07,09:00,Ho_Chi_Minh,10.8231,106.6297,25.0,68,0.0,0.0,2.7,100
2026-01-07,10:00,Ho_Chi_Minh,10.8231,106.6297,26.5,64,0.0,0.0,1.3,80
2026-01-07,11:00,Ho_Chi_Minh,10.8231,106.6297,28.1,58,0.0,0.0,2.7,35
2026-01-07,12:00,Ho_Chi_Minh,10.8231,106.6297,29.5,53,0.0,0.0,3.5,94
2026-01-07,13:00,Ho_Chi_Minh,10.8231,106.6297,30.2,51,0.0,0.0,6.1,95
2026-01-07,14:00,Ho_Chi_Minh,10.8231,106.6297,30.7,49,0.0,0.0,6.7,21
2026-01-07,15:00,Ho_Chi_Minh,10.8231,106.6297,30.6,49,0.0,0.0,6.4,57
2026-01-07,16:00,Ho_Chi_Minh,10.8231,106.6297,30.7,47,0.0,0.0,3.1,19
2026-01-07,17:00,Ho_Chi_Minh,10.8231,106.6297,30.2,48,0.0,0.0,5.9,46
2026-01-07,18:00,Ho_Chi_Minh,10.8231,106.6297,27.5,62,0.0,0.0,12.7,100
2026-01-07,19:00,Ho_Chi_Minh,10.8231,106.6297,26.0,69,0.0,0.0,12.0,63
2026-01-07,20:00,Ho_Chi_Minh,10.8231,106.6297,25.5,71,0.0,0.0,9.7,43
2026-01-07,21:00,Ho_Chi_Minh,10.8231,106.6297,25.1,73,0.0,0.0,7.2,98
2026-01-07,22:00,Ho_Chi_Minh,10.8231,106.6297,24.8,74,0.0,0.0,5.0,100
2026-01-07,23:00,Ho_Chi_Minh,10.8231,106.6297,24.4,77,0.0,0.0,3.4,96
2026-01-08,00:00,Ho_Chi_Minh,10.8231,106.6297,23.6,73,0.0,0.0,10.8,98
2026-01-08,01:00,Ho_Chi_Minh,10.8231,106.6297,22.8,67,0.0,0.0,9.8,100
2026-01-08,02:00,Ho_Chi_Minh,10.8231,106.6297,22.1,69,0.0,0.0,8.1,99
2026-01-08,03:00,Ho_Chi_Minh,10.8231,106.6297,21.6,71,0.0,0.0,6.5,72
2026-01-08,04:00,Ho_Chi_Minh,10.8231,106.6297,21.1,72,0.0,0.0,5.4,0
2026-01-08,05:00,Ho_Chi_Minh,10.8231,106.6297,20.9,73,0.0,0.0,5.0,8
2026-01-08,06:00,Ho_Chi_Minh,10.8231,106.6297,20.5,73,0.0,0.0,5.8,2
2026-01-08,07:00,Ho_Chi_Minh,10.8231,106.6297,21.1,72,0.0,0.0,5.6,5
2026-01-08,08:00,Ho_Chi_Minh,10.8231,106.6297,23.1,62,0.0,0.0,5.7,52
2026-01-08,09:00,Ho_Chi_Minh,10.8231,106.6297,25.0,55,0.0,0.0,5.4,5
2026-01-08,10:00,Ho_Chi_Minh,10.8231,106.6297,26.5,52,0.0,0.0,4.7,41
2026-01-08,11:00,Ho_Chi_Minh,10.8231,106.6297,27.9,49,0.0,0.0,2.7,89
2026-01-08,12:00,Ho_Chi_Minh,10.8231,106.6297,29.0,47,0.0,0.0,4.0,93
2026-01-08,13:00,Ho_Chi_Minh,10.8231,106.6297,30.2,43,0.0,0.0,6.7,99
2026-01-08,14:00,Ho_Chi_Minh,10.8231,106.6297,30.7,40,0.0,0.0,9.5,100
2026-01-08,15:00,Ho_Chi_Minh,10.8231,106.6297,30.7,40,0.0,0.0,10.6,100
2026-01-08,16:00,Ho_Chi_Minh,10.8231,106.6297,30.6,39,0.0,0.0,9.7,97
2026-01-08,17:00,Ho_Chi_Minh,10.8231,106.6297,29.9,37,0.0,0.0,7.4,80
2026-01-08,18:00,Ho_Chi_Minh,10.8231,106.6297,28.8,40,0.0,0.0,8.0,70
2026-01-08,19:00,Ho_Chi_Minh,10.8231,106.6297,26.0,65,0.0,0.0,10.6,88
2026-01-08,20:00,Ho_Chi_Minh,10.8231,106.6297,24.8,70,0.0,0.0,5.2,1
2026-01-08,21:00,Ho_Chi_Minh,10.8231,106.6297,24.1,73,0.0,0.0,5.8,12
2026-01-08,22:00,Ho_Chi_Minh,10.8231,106.6297,23.5,76,0.0,0.0,6.2,2
2026-01-08,23:00,Ho_Chi_Minh,10.8231,106.6297,22.6,72,0.0,0.0,10.7,100
2026-01-09,00:00,Ho_Chi_Minh,10.8231,106.6297,21.6,60,0.0,0.0,9.2,100
2026-01-09,01:00,Ho_Chi_Minh,10.8231,106.6297,20.8,60,0.0,0.0,10.1,100
2026-01-09,02:00,Ho_Chi_Minh,10.8231,106.6297,19.8,63,0.0,0.0,10.3,100
2026-01-09,03:00,Ho_Chi_Minh,10.8231,106.6297,19.0,64,0.0,0.0,10.0,100
2026-01-09,04:00,Ho_Chi_Minh,10.8231,106.6297,18.5,64,0.0,0.0,9.2,100
2026-01-09,05:00,Ho_Chi_Minh,10.8231,106.6297,18.1,64,0.0,0.0,7.4,100
2026-01-09,06:00,Ho_Chi_Minh,10.8231,106.6297,17.9,66,0.0,0.0,7.4,100
2026-01-09,07:00,Ho_Chi_Minh,10.8231,106.6297,18.0,69,0.0,0.0,8.4,3
2026-01-09,08:00,Ho_Chi_Minh,10.8231,106.6297,20.2,61,0.0,0.0,6.8,5
2026-01-09,09:00,Ho_Chi_Minh,10.8231,106.6297,22.4,55,0.0,0.0,6.2,1
2026-01-09,10:00,Ho_Chi_Minh,10.8231,106.6297,24.5,49,0.0,0.0,4.5,55
2026-01-09,11:00,Ho_Chi_Minh,10.8231,106.6297,26.4,44,0.0,0.0,3.1,95
2026-01-09,12:00,Ho_Chi_Minh,10.8231,106.6297,27.9,39,0.0,0.0,3.1,31
2026-01-09,13:00,Ho_Chi_Minh,10.8231,106.6297,28.5,37,0.0,0.0,4.2,70
2026-01-09,14:00,Ho_Chi_Minh,10.8231,106.6297,29.5,35,0.0,0.0,6.0,98
2026-01-09,15:00,Ho_Chi_Minh,10.8231,106.6297,29.5,36,0.0,0.0,7.8,100
2026-01-09,16:00,Ho_Chi_Minh,10.8231,106.6297,28.9,40,0.0,0.0,7.6,98
2026-01-09,17:00,Ho_Chi_Minh,10.8231,106.6297,28.0,44,0.0,0.0,5.2,99
2026-01-09,18:00,Ho_Chi_Minh,10.8231,106.6297,27.0,47,0.0,0.0,7.9,96
2026-01-09,19:00,Ho_Chi_Minh,10.8231,106.6297,26.2,51,0.0,0.0,11.1,100
2026-01-09,20:00,Ho_Chi_Minh,10.8231,106.6297,24.4,66,0.0,0.0,11.5,100
2026-01-09,21:00,Ho_Chi_Minh,10.8231,106.6297,23.9,70,0.0,0.0,10.2,100
2026-01-09,22:00,Ho_Chi_Minh,10.8231,106.6297,23.6,72,0.0,0.0,8.2,100
2026-01-09,23:00,Ho_Chi_Minh,10.8231,106.6297,23.4,73,0.0,0.0,3.3,100
2026-01-10,00:00,Ho_Chi_Minh,10.8231,106.6297,22.6,77,0.0,0.0,4.5,100
2026-01-10,01:00,Ho_Chi_Minh,10.8231,106.6297,21.9,81,0.0,0.0,5.3,100
2026-01-10,02:00,Ho_Chi_Minh,10.8231,106.6297,21.4,83,0.0,0.0,6.5,100
2026-01-10,03:00,Ho_Chi_Minh,10.8231,106.6297,20.5,86,0.0,0.0,8.3,100
2026-01-10,04:00,Ho_Chi_Minh,10.8231,106.6297,19.7,80,0.0,0.0,8.4,42
2026-01-10,05:00,Ho_Chi_Minh,10.8231,106.6297,19.1,70,0.0,0.0,6.9,0
2026-01-10,06:00,Ho_Chi_Minh,10.8231,106.6297,18.6,68,0.0,0.0,7.0,0
2026-01-10,07:00,Ho_Chi_Minh,10.8231,106.6297,19.0,68,0.0,0.0,7.2,0
2026-01-10,08:00,Ho_Chi_Minh,10.8231,106.6297,21.2,60,0.0,0.0,5.3,0
2026-01-10,09:00,Ho_Chi_Minh,10.8231,106.6297,24.0,55,0.0,0.0,6.3,0
2026-01-10,10:00,Ho_Chi_Minh,10.8231,106.6297,26.1,54,0.0,0.0,5.7,2
2026-01-10,11:00,Ho_Chi_Minh,10.8231,106.6297,27.9,47,0.0,0.0,4.1,24
2026-01-10,12:00,Ho_Chi_Minh,10.8231,106.6297,29.4,39,0.0,0.0,3.5,48
2026-01-10,13:00,Ho_Chi_Minh,10.8231,106.6297,29.2,37,0.0,0.0,2.1,84
2026-01-10,14:00,Ho_Chi_Minh,10.8231,106.6297,30.5,33,0.0,0.0,1.8,7
2026-01-10,15:00,Ho_Chi_Minh,10.8231,106.6297,30.4,33,0.0,0.0,2.2,58
2026-01-10,16:00,Ho_Chi_Minh,10.8231,106.6297,30.0,34,0.0,0.0,2.3,30
2026-01-10,17:00,Ho_Chi_Minh,10.8231,106.6297,29.2,37,0.0,0.0,2.9,65
2026-01-10,18:00,Ho_Chi_Minh,10.8231,106.6297,27.8,40,0.0,0.0,1.6,20
2026-01-10,19:00,Ho_Chi_Minh,10.8231,106.6297,26.9,48,0.0,0.0,3.2,34
2026-01-10,20:00,Ho_Chi_Minh,10.8231,106.6297,26.2,52,0.0,0.0,4.9,43
2026-01-10,21:00,Ho_Chi_Minh,10.8231,106.6297,25.6,53,0.0,0.0,8.7,14
2026-01-10,22:00,Ho_Chi_Minh,10.8231,106.6297,24.3,61,0.0,0.0,6.3,97
2026-01-10,23:00,Ho_Chi_Minh,10.8231,106.6297,23.5,64,0.0,0.0,3.5,93
2026-01-11,00:00,Ho_Chi_Minh,10.8231,106.6297,23.0,68,0.0,0.0,6.8,98
2026-01-11,01:00,Ho_Chi_Minh,10.8231,106.6297,22.6,72,0.0,0.0,5.9,98
2026-01-11,02:00,Ho_Chi_Minh,10.8231,106.6297,22.5,76,0.0,0.0,3.6,100
2026-01-11,03:00,Ho_Chi_Minh,10.8231,106.6297,21.6,79,0.0,0.0,4.1,100
2026-01-11,04:00,Ho_Chi_Minh,10.8231,106.6297,21.2,78,0.0,0.0,7.1,100
2026-01-11,05:00,Ho_Chi_Minh,10.8231,106.6297,20.8,78,0.0,0.0,5.4,100
2026-01-11,06:00,Ho_Chi_Minh,10.8231,106.6297,20.6,78,0.0,0.0,4.2,100
2026-01-11,07:00,Ho_Chi_Minh,10.8231,106.6297,21.1,78,0.0,0.0,4.3,99
2026-01-11,08:00,Ho_Chi_Minh,10.8231,106.6297,23.2,68,0.0,0.0,6.2,100
2026-01-11,09:00,Ho_Chi_Minh,10.8231,106.6297,25.1,59,0.0,0.0,6.8,92
2026-01-11,10:00,Ho_Chi_Minh,10.8231,106.6297,27.4,50,0.0,0.0,7.0,92
2026-01-11,11:00,Ho_Chi_Minh,10.8231,106.6297,28.8,43,0.0,0.0,4.7,13
2026-01-11,12:00,Ho_Chi_Minh,10.8231,106.6297,30.5,39,0.0,0.0,3.4,52
2026-01-11,13:00,Ho_Chi_Minh,10.8231,106.6297,30.2,40,0.0,0.0,1.9,100
2026-01-11,14:00,Ho_Chi_Minh,10.8231,106.6297,30.9,38,0.0,0.0,2.7,100
2026-01-11,15:00,Ho_Chi_Minh,10.8231,106.6297,30.5,40,0.0,0.0,4.5,100
2026-01-11,16:00,Ho_Chi_Minh,10.8231,106.6297,29.8,43,0.0,0.0,6.2,48
2026-01-11,17:00,Ho_Chi_Minh,10.8231,106.6297,29.3,45,0.0,0.0,7.2,80
2026-01-11,18:00,Ho_Chi_Minh,10.8231,106.6297,28.4,48,0.0,0.0,7.7,100
2026-01-11,19:00,Ho_Chi_Minh,10.8231,106.6297,28.0,51,0.0,0.0,6.1,100
2026-01-11,20:00,Ho_Chi_Minh,10.8231,106.6297,26.6,63,0.0,0.0,10.2,100
2026-01-11,21:00,Ho_Chi_Minh,10.8231,106.6297,25.7,69,0.0,0.0,8.9,100
2026-01-11,22:00,Ho_Chi_Minh,10.8231,106.6297,25.2,74,0.0,0.0,7.0,61
